burst,Ind_ID,new_burst,attribution_merged,activity,id,split
burst_4,Aarhus,1250110,Remove,Remove,Aarhus_1250110,test
burst_4,Aarhus,1250111,Remove,Remove,Aarhus_1250111,train
burst_4,Aarhus,1250112,Walking,Active,Aarhus_1250112,train
burst_4,Furry Glen,267341,Grooming receiver,Inactive,Furry Glen_267341,test
burst_4,Furry Glen,267342,Grooming receiver,Inactive,Furry Glen_267342,train
burst_4,Furry Glen,267343,Grooming receiver,Inactive,Furry Glen_267343,train
burst_4,Furry Glen,267344,Grooming receiver,Inactive,Furry Glen_267344,train
burst_4,Furry Glen,267345,Grooming receiver,Inactive,Furry Glen_267345,train
burst_4,Furry Glen,267346,Grooming receiver,Inactive,Furry Glen_267346,train
burst_4,Furry Glen,267347,Grooming receiver,Inactive,Furry Glen_267347,test
burst_4,Furry Glen,267348,Grooming receiver,Inactive,Furry Glen_267348,test
burst_4,Furry Glen,267349,Grooming actor,Active,Furry Glen_267349,train
burst_4,Furry Glen,267350,Grooming actor,Active,Furry Glen_267350,train
burst_4,Furry Glen,267351,Grooming actor,Active,Furry Glen_267351,train
burst_4,Furry Glen,267352,Grooming actor,Active,Furry Glen_267352,train
burst_4,Furry Glen,267353,Grooming receiver,Inactive,Furry Glen_267353,test
burst_4,Furry Glen,267354,Remove,Remove,Furry Glen_267354,train
burst_4,Furry Glen,267355,Grooming actor,Active,Furry Glen_267355,test
burst_4,Furry Glen,267356,Grooming actor,Active,Furry Glen_267356,train
burst_4,Furry Glen,267357,Grooming actor,Active,Furry Glen_267357,train
burst_4,Furry Glen,267358,Grooming actor,Active,Furry Glen_267358,train
burst_4,Furry Glen,267359,Grooming actor,Active,Furry Glen_267359,train
burst_4,Furry Glen,267360,Grooming actor,Active,Furry Glen_267360,test
burst_4,Furry Glen,267361,Grooming actor,Active,Furry Glen_267361,test
burst_4,Furry Glen,267362,Grooming actor,Active,Furry Glen_267362,train
burst_4,Furry Glen,267363,Grooming actor,Active,Furry Glen_267363,test
burst_4,Furry Glen,267364,Grooming actor,Active,Furry Glen_267364,test
burst_4,Furry Glen,267365,Resting,Inactive,Furry Glen_267365,test
burst_4,Furry Glen,267366,Resting,Inactive,Furry Glen_267366,test
burst_4,Furry Glen,267367,Resting,Inactive,Furry Glen_267367,test
burst_4,Furry Glen,267368,Resting,Inactive,Furry Glen_267368,train
burst_4,Furry Glen,267369,Remove,Remove,Furry Glen_267369,train
burst_4,Furry Glen,267370,Remove,Remove,Furry Glen_267370,train
burst_4,Furry Glen,267371,Resting,Inactive,Furry Glen_267371,train
burst_4,Furry Glen,267372,Resting,Inactive,Furry Glen_267372,train
burst_4,Furry Glen,267373,Resting,Inactive,Furry Glen_267373,train
burst_4,Furry Glen,267374,Resting,Inactive,Furry Glen_267374,train
burst_4,Furry Glen,267375,Resting,Inactive,Furry Glen_267375,train
burst_4,Furry Glen,267376,Resting,Inactive,Furry Glen_267376,train
burst_4,Furry Glen,267377,Resting,Inactive,Furry Glen_267377,train
burst_4,Furry Glen,267378,Resting,Inactive,Furry Glen_267378,test
burst_4,Furry Glen,267379,Resting,Inactive,Furry Glen_267379,train
burst_4,Furry Glen,267380,Resting,Inactive,Furry Glen_267380,train
burst_4,Furry Glen,267381,Resting,Inactive,Furry Glen_267381,train
burst_4,Furry Glen,267382,Resting,Inactive,Furry Glen_267382,train
burst_4,Furry Glen,267383,Grooming actor,Active,Furry Glen_267383,train
burst_4,Furry Glen,267384,Grooming actor,Active,Furry Glen_267384,test
burst_4,Furry Glen,267385,Remove,Remove,Furry Glen_267385,test
burst_4,Furry Glen,267386,Grooming receiver,Inactive,Furry Glen_267386,train
burst_4,Furry Glen,267387,Grooming receiver,Inactive,Furry Glen_267387,test
burst_4,Furry Glen,267388,Grooming receiver,Inactive,Furry Glen_267388,train
burst_4,Furry Glen,267389,Grooming receiver,Inactive,Furry Glen_267389,train
burst_4,Furry Glen,267390,Grooming receiver,Inactive,Furry Glen_267390,train
burst_4,Furry Glen,267391,Self-scratching,Active,Furry Glen_267391,test
burst_4,Furry Glen,267392,Grooming receiver,Inactive,Furry Glen_267392,test
burst_4,Furry Glen,267393,Grooming actor,Active,Furry Glen_267393,test
burst_4,Furry Glen,267394,Grooming actor,Active,Furry Glen_267394,train
burst_4,Furry Glen,267395,Resting,Inactive,Furry Glen_267395,train
burst_4,Furry Glen,267396,Resting,Inactive,Furry Glen_267396,train
burst_4,Furry Glen,267397,Resting,Inactive,Furry Glen_267397,test
burst_4,Furry Glen,267398,Resting,Inactive,Furry Glen_267398,train
burst_4,Furry Glen,267399,Self-scratching,Active,Furry Glen_267399,test
burst_4,Furry Glen,267400,Self-scratching,Active,Furry Glen_267400,train
burst_4,Furry Glen,267401,Resting,Inactive,Furry Glen_267401,train
burst_4,Furry Glen,267402,Resting,Inactive,Furry Glen_267402,train
burst_4,Furry Glen,267403,Resting,Inactive,Furry Glen_267403,train
burst_4,Furry Glen,267404,Resting,Inactive,Furry Glen_267404,train
burst_4,Furry Glen,267405,Resting,Inactive,Furry Glen_267405,train
burst_4,Furry Glen,267406,Resting,Inactive,Furry Glen_267406,train
burst_4,Furry Glen,267407,Resting,Inactive,Furry Glen_267407,train
burst_4,Furry Glen,267408,Resting,Inactive,Furry Glen_267408,train
burst_4,Furry Glen,267409,Eating,Active,Furry Glen_267409,train
burst_4,Furry Glen,267410,Resting,Inactive,Furry Glen_267410,train
burst_4,Furry Glen,267411,Self-scratching,Active,Furry Glen_267411,train
burst_4,Furry Glen,267412,Self-scratching,Active,Furry Glen_267412,test
burst_4,Furry Glen,267413,Resting,Inactive,Furry Glen_267413,train
burst_4,Furry Glen,267414,Resting,Inactive,Furry Glen_267414,train
burst_4,Furry Glen,267415,Resting,Inactive,Furry Glen_267415,train
burst_4,Furry Glen,267416,Resting,Inactive,Furry Glen_267416,train
burst_4,Furry Glen,267417,Running,Active,Furry Glen_267417,train
burst_4,Furry Glen,267418,Running,Active,Furry Glen_267418,test
burst_4,Furry Glen,294505,Remove,Remove,Furry Glen_294505,train
burst_4,Furry Glen,294506,Remove,Remove,Furry Glen_294506,train
burst_4,Furry Glen,294507,Remove,Remove,Furry Glen_294507,test
burst_4,Furry Glen,294508,Remove,Remove,Furry Glen_294508,train
burst_4,Furry Glen,294509,Remove,Remove,Furry Glen_294509,train
burst_4,Furry Glen,294510,Remove,Remove,Furry Glen_294510,train
burst_4,Furry Glen,294511,Remove,Remove,Furry Glen_294511,test
burst_4,Furry Glen,294512,Remove,Remove,Furry Glen_294512,train
burst_4,Furry Glen,294513,Walking,Active,Furry Glen_294513,test
burst_4,Furry Glen,294514,Self-scratching,Active,Furry Glen_294514,train
burst_4,Furry Glen,294515,Resting,Inactive,Furry Glen_294515,train
burst_4,Furry Glen,294516,Resting,Inactive,Furry Glen_294516,train
burst_4,Furry Glen,294517,Resting,Inactive,Furry Glen_294517,train
burst_4,Furry Glen,294518,Resting,Inactive,Furry Glen_294518,train
burst_4,Furry Glen,294519,Resting,Inactive,Furry Glen_294519,train
burst_4,Furry Glen,294520,Resting,Inactive,Furry Glen_294520,test
burst_4,Furry Glen,294521,Grooming actor,Active,Furry Glen_294521,train
burst_4,Furry Glen,294522,Grooming actor,Active,Furry Glen_294522,train
burst_4,Furry Glen,294523,Grooming actor,Active,Furry Glen_294523,test
burst_4,Furry Glen,294524,Grooming actor,Active,Furry Glen_294524,test
burst_4,Furry Glen,302137,Grooming receiver,Inactive,Furry Glen_302137,train
burst_4,Furry Glen,302138,Grooming receiver,Inactive,Furry Glen_302138,train
burst_4,Furry Glen,302139,Grooming receiver,Inactive,Furry Glen_302139,train
burst_4,Furry Glen,302140,Grooming receiver,Inactive,Furry Glen_302140,train
burst_4,Furry Glen,306181,Remove,Remove,Furry Glen_306181,test
burst_4,Furry Glen,306182,Remove,Remove,Furry Glen_306182,train
burst_4,Furry Glen,306183,Remove,Remove,Furry Glen_306183,test
burst_4,Furry Glen,306184,Remove,Remove,Furry Glen_306184,train
burst_4,Furry Glen,306193,Sleeping,Inactive,Furry Glen_306193,test
burst_4,Furry Glen,306194,Sleeping,Inactive,Furry Glen_306194,train
burst_4,Furry Glen,306195,Sleeping,Inactive,Furry Glen_306195,test
burst_4,Furry Glen,306196,Sleeping,Inactive,Furry Glen_306196,train
burst_4,Furry Glen,306217,Grooming actor,Active,Furry Glen_306217,train
burst_4,Furry Glen,306218,Grooming actor,Active,Furry Glen_306218,train
burst_4,Furry Glen,306219,Grooming actor,Active,Furry Glen_306219,train
burst_4,Furry Glen,306220,Grooming actor,Active,Furry Glen_306220,test
burst_4,Furry Glen,306221,Grooming actor,Active,Furry Glen_306221,train
burst_4,Furry Glen,306222,Grooming actor,Active,Furry Glen_306222,train
burst_4,Furry Glen,306223,Grooming actor,Active,Furry Glen_306223,test
burst_4,Furry Glen,306224,Grooming actor,Active,Furry Glen_306224,train
burst_4,Furry Glen,306225,Resting,Inactive,Furry Glen_306225,train
burst_4,Furry Glen,306226,Resting,Inactive,Furry Glen_306226,train
burst_4,Furry Glen,306227,Resting,Inactive,Furry Glen_306227,train
burst_4,Furry Glen,306228,Resting,Inactive,Furry Glen_306228,train
burst_4,Furry Glen,306229,Self-scratching,Active,Furry Glen_306229,train
burst_4,Furry Glen,306230,Remove,Remove,Furry Glen_306230,train
burst_4,Furry Glen,306231,Remove,Remove,Furry Glen_306231,train
burst_4,Furry Glen,306233,Grooming actor,Active,Furry Glen_306233,train
burst_4,Furry Glen,306234,Grooming actor,Active,Furry Glen_306234,train
burst_4,Furry Glen,306235,Grooming actor,Active,Furry Glen_306235,train
burst_4,Furry Glen,306236,Resting,Inactive,Furry Glen_306236,test
burst_4,Furry Glen,325337,Sleeping,Inactive,Furry Glen_325337,train
burst_4,Furry Glen,325338,Sleeping,Inactive,Furry Glen_325338,train
burst_4,Furry Glen,325339,Sleeping,Inactive,Furry Glen_325339,train
burst_4,Furry Glen,325340,Sleeping,Inactive,Furry Glen_325340,train
burst_4,Furry Glen,325341,Resting,Inactive,Furry Glen_325341,train
burst_4,Furry Glen,325342,Sleeping,Inactive,Furry Glen_325342,train
burst_4,Furry Glen,325343,Sleeping,Inactive,Furry Glen_325343,train
burst_4,Furry Glen,325344,Sleeping,Inactive,Furry Glen_325344,train
burst_4,Furry Glen,325345,Sleeping,Inactive,Furry Glen_325345,test
burst_4,Furry Glen,325346,Sleeping,Inactive,Furry Glen_325346,train
burst_4,Furry Glen,325347,Sleeping,Inactive,Furry Glen_325347,test
burst_4,Furry Glen,325348,Self-scratching,Active,Furry Glen_325348,train
burst_4,Furry Glen,325349,Sleeping,Inactive,Furry Glen_325349,train
burst_4,Furry Glen,325350,Sleeping,Inactive,Furry Glen_325350,train
burst_4,Furry Glen,325351,Sleeping,Inactive,Furry Glen_325351,train
burst_4,Furry Glen,325352,Sleeping,Inactive,Furry Glen_325352,train
burst_4,Furry Glen,325641,Grooming receiver,Inactive,Furry Glen_325641,train
burst_4,Furry Glen,325642,Grooming receiver,Inactive,Furry Glen_325642,train
burst_4,Furry Glen,325643,Grooming receiver,Inactive,Furry Glen_325643,train
burst_4,Furry Glen,325644,Grooming receiver,Inactive,Furry Glen_325644,train
burst_4,Furry Glen,367893,Eating,Active,Furry Glen_367893,test
burst_4,Furry Glen,367894,Eating,Active,Furry Glen_367894,test
burst_4,Furry Glen,367895,Walking,Active,Furry Glen_367895,train
burst_4,Furry Glen,367896,Walking,Active,Furry Glen_367896,train
burst_4,Furry Glen,367897,Walking,Active,Furry Glen_367897,train
burst_4,Furry Glen,367898,Walking,Active,Furry Glen_367898,train
burst_4,Furry Glen,367899,Eating,Active,Furry Glen_367899,train
burst_4,Furry Glen,367900,Eating,Active,Furry Glen_367900,train
burst_4,Furry Glen,367901,Eating,Active,Furry Glen_367901,train
burst_4,Furry Glen,367902,Walking,Active,Furry Glen_367902,test
burst_4,Furry Glen,367903,Walking,Active,Furry Glen_367903,train
burst_4,Furry Glen,367904,Walking,Active,Furry Glen_367904,train
burst_4,Furry Glen,367905,Eating,Active,Furry Glen_367905,train
burst_4,Furry Glen,367906,Eating,Active,Furry Glen_367906,train
burst_4,Furry Glen,367907,Eating,Active,Furry Glen_367907,train
burst_4,Furry Glen,367908,Eating,Active,Furry Glen_367908,train
burst_4,Furry Glen,368165,Eating,Active,Furry Glen_368165,train
burst_4,Furry Glen,368166,Eating,Active,Furry Glen_368166,test
burst_4,Furry Glen,368167,Remove,Remove,Furry Glen_368167,train
burst_4,Furry Glen,368168,Remove,Remove,Furry Glen_368168,train
burst_4,Furry Glen,368169,Walking,Active,Furry Glen_368169,train
burst_4,Furry Glen,368170,Walking,Active,Furry Glen_368170,train
burst_4,Furry Glen,368171,Walking,Active,Furry Glen_368171,train
burst_4,Furry Glen,368172,Eating,Active,Furry Glen_368172,train
burst_4,Furry Glen,386813,Resting,Inactive,Furry Glen_386813,train
burst_4,Furry Glen,386814,Resting,Inactive,Furry Glen_386814,train
burst_4,Furry Glen,386815,Resting,Inactive,Furry Glen_386815,train
burst_4,Furry Glen,386816,Resting,Inactive,Furry Glen_386816,train
burst_4,Furry Glen,386817,Resting,Inactive,Furry Glen_386817,train
burst_4,Furry Glen,386818,Resting,Inactive,Furry Glen_386818,test
burst_4,Furry Glen,386819,Resting,Inactive,Furry Glen_386819,test
burst_4,Furry Glen,386820,Resting,Inactive,Furry Glen_386820,test
burst_4,Furry Glen,386821,Resting,Inactive,Furry Glen_386821,test
burst_4,Furry Glen,386822,Resting,Inactive,Furry Glen_386822,train
burst_4,Furry Glen,386823,Resting,Inactive,Furry Glen_386823,test
burst_4,Furry Glen,386824,Resting,Inactive,Furry Glen_386824,train
burst_4,Furry Glen,386825,Self-scratching,Active,Furry Glen_386825,train
burst_4,Furry Glen,386826,Resting,Inactive,Furry Glen_386826,train
burst_4,Furry Glen,386827,Resting,Inactive,Furry Glen_386827,test
burst_4,Furry Glen,386828,Resting,Inactive,Furry Glen_386828,train
burst_4,Furry Glen,386829,Resting,Inactive,Furry Glen_386829,train
burst_4,Furry Glen,386830,Remove,Remove,Furry Glen_386830,train
burst_4,Furry Glen,386831,Running,Active,Furry Glen_386831,train
burst_4,Furry Glen,386832,Walking,Active,Furry Glen_386832,train
burst_4,Furry Glen,386833,Walking,Active,Furry Glen_386833,train
burst_4,Furry Glen,386834,Walking,Active,Furry Glen_386834,train
burst_4,Furry Glen,386835,Eating,Active,Furry Glen_386835,train
burst_4,Furry Glen,386836,Eating,Active,Furry Glen_386836,test
burst_4,Furry Glen,386837,Eating,Active,Furry Glen_386837,train
burst_4,Furry Glen,386838,Eating,Active,Furry Glen_386838,train
burst_4,Furry Glen,386839,Eating,Active,Furry Glen_386839,train
burst_4,Furry Glen,386840,Eating,Active,Furry Glen_386840,train
burst_4,Furry Glen,1204061,Grooming receiver,Inactive,Furry Glen_1204061,test
burst_4,Furry Glen,1204062,Grooming receiver,Inactive,Furry Glen_1204062,test
burst_4,Furry Glen,1204063,Grooming receiver,Inactive,Furry Glen_1204063,train
burst_4,Furry Glen,1204064,Grooming receiver,Inactive,Furry Glen_1204064,train
burst_4,Furry Glen,1204065,Grooming receiver,Inactive,Furry Glen_1204065,train
burst_4,Furry Glen,1204066,Grooming receiver,Inactive,Furry Glen_1204066,test
burst_4,Furry Glen,1204067,Grooming receiver,Inactive,Furry Glen_1204067,train
burst_4,Furry Glen,1204068,Grooming receiver,Inactive,Furry Glen_1204068,train
burst_4,Furry Glen,1204069,Grooming actor,Active,Furry Glen_1204069,train
burst_4,Furry Glen,1204070,Grooming actor,Active,Furry Glen_1204070,test
burst_4,Furry Glen,1204071,Grooming actor,Active,Furry Glen_1204071,train
burst_4,Furry Glen,1204072,Grooming actor,Active,Furry Glen_1204072,train
burst_4,Furry Glen,1204073,Grooming actor,Active,Furry Glen_1204073,train
burst_4,Furry Glen,1204074,Grooming actor,Active,Furry Glen_1204074,train
burst_4,Furry Glen,1204075,Grooming actor,Active,Furry Glen_1204075,train
burst_4,Furry Glen,1204076,Grooming actor,Active,Furry Glen_1204076,train
burst_4,Furry Glen,1204077,Grooming actor,Active,Furry Glen_1204077,train
burst_4,Furry Glen,1204078,Grooming actor,Active,Furry Glen_1204078,test
burst_4,Furry Glen,1204079,Grooming actor,Active,Furry Glen_1204079,train
burst_4,Furry Glen,1204080,Grooming actor,Active,Furry Glen_1204080,test
burst_4,Furry Glen,1204081,Grooming receiver,Inactive,Furry Glen_1204081,train
burst_4,Furry Glen,1204082,Grooming receiver,Inactive,Furry Glen_1204082,train
burst_4,Furry Glen,1204083,Grooming receiver,Inactive,Furry Glen_1204083,train
burst_4,Furry Glen,1204084,Grooming receiver,Inactive,Furry Glen_1204084,train
burst_4,Furry Glen,1204085,Grooming receiver,Inactive,Furry Glen_1204085,train
burst_4,Furry Glen,1204086,Grooming receiver,Inactive,Furry Glen_1204086,train
burst_4,Furry Glen,1204087,Grooming receiver,Inactive,Furry Glen_1204087,train
burst_4,Furry Glen,1204088,Grooming receiver,Inactive,Furry Glen_1204088,train
burst_4,Furry Glen,1204089,Grooming actor,Active,Furry Glen_1204089,train
burst_4,Furry Glen,1204090,Grooming actor,Active,Furry Glen_1204090,test
burst_4,Furry Glen,1204091,Grooming actor,Active,Furry Glen_1204091,train
burst_4,Furry Glen,1204092,Grooming actor,Active,Furry Glen_1204092,train
burst_4,Furry Glen,1204093,Grooming actor,Active,Furry Glen_1204093,test
burst_4,Furry Glen,1204094,Grooming actor,Active,Furry Glen_1204094,train
burst_4,Furry Glen,1204095,Grooming actor,Active,Furry Glen_1204095,train
burst_4,Furry Glen,1204096,Grooming actor,Active,Furry Glen_1204096,train
burst_4,Furry Glen,1204097,Grooming receiver,Inactive,Furry Glen_1204097,train
burst_4,Furry Glen,1204098,Grooming receiver,Inactive,Furry Glen_1204098,test
burst_4,Furry Glen,1204099,Grooming receiver,Inactive,Furry Glen_1204099,train
burst_4,Furry Glen,1204100,Grooming receiver,Inactive,Furry Glen_1204100,train
burst_4,Furry Glen,1204101,Grooming receiver,Inactive,Furry Glen_1204101,test
burst_4,Furry Glen,1204102,Grooming receiver,Inactive,Furry Glen_1204102,test
burst_4,Furry Glen,1204103,Grooming receiver,Inactive,Furry Glen_1204103,train
burst_4,Furry Glen,1204104,Grooming receiver,Inactive,Furry Glen_1204104,train
burst_4,Furry Glen,1204105,Grooming actor,Active,Furry Glen_1204105,train
burst_4,Furry Glen,1204106,Grooming actor,Active,Furry Glen_1204106,train
burst_4,Furry Glen,1204107,Grooming actor,Active,Furry Glen_1204107,train
burst_4,Furry Glen,1204108,Grooming actor,Active,Furry Glen_1204108,train
burst_4,Furry Glen,1204109,Grooming actor,Active,Furry Glen_1204109,train
burst_4,Furry Glen,1204110,Grooming actor,Active,Furry Glen_1204110,train
burst_4,Furry Glen,1204111,Grooming actor,Active,Furry Glen_1204111,train
burst_4,Furry Glen,1204112,Grooming actor,Active,Furry Glen_1204112,train
burst_4,Furry Glen,1204113,Grooming actor,Active,Furry Glen_1204113,train
burst_4,Furry Glen,1204117,Grooming actor,Active,Furry Glen_1204117,test
burst_4,Furry Glen,1204118,Grooming actor,Active,Furry Glen_1204118,train
burst_4,Furry Glen,1204119,Grooming actor,Active,Furry Glen_1204119,test
burst_4,Furry Glen,1204120,Grooming actor,Active,Furry Glen_1204120,test
burst_4,Furry Glen,1204121,Grooming receiver,Inactive,Furry Glen_1204121,train
burst_4,Furry Glen,1204122,Grooming receiver,Inactive,Furry Glen_1204122,train
burst_4,Furry Glen,1204123,Grooming receiver,Inactive,Furry Glen_1204123,test
burst_4,Furry Glen,1204124,Grooming receiver,Inactive,Furry Glen_1204124,train
burst_4,Furry Glen,1204125,Grooming receiver,Inactive,Furry Glen_1204125,train
burst_4,Furry Glen,1204126,Grooming receiver,Inactive,Furry Glen_1204126,train
burst_4,Furry Glen,1204127,Grooming receiver,Inactive,Furry Glen_1204127,test
burst_4,Furry Glen,1204128,Grooming receiver,Inactive,Furry Glen_1204128,train
burst_4,Furry Glen,1204129,Grooming actor,Active,Furry Glen_1204129,train
burst_4,Furry Glen,1204130,Grooming actor,Active,Furry Glen_1204130,test
burst_4,Furry Glen,1204131,Grooming actor,Active,Furry Glen_1204131,train
burst_4,Furry Glen,1204132,Grooming actor,Active,Furry Glen_1204132,train
burst_4,Furry Glen,1204133,Grooming actor,Active,Furry Glen_1204133,train
burst_4,Furry Glen,1204134,Grooming actor,Active,Furry Glen_1204134,test
burst_4,Furry Glen,1204135,Grooming actor,Active,Furry Glen_1204135,test
burst_4,Furry Glen,1204136,Grooming actor,Active,Furry Glen_1204136,test
burst_4,Furry Glen,1204137,Resting,Inactive,Furry Glen_1204137,test
burst_4,Furry Glen,1204138,Resting,Inactive,Furry Glen_1204138,train
burst_4,Furry Glen,1204139,Remove,Remove,Furry Glen_1204139,train
burst_4,Furry Glen,1204140,Remove,Remove,Furry Glen_1204140,test
burst_4,Furry Glen,1206933,Walking,Active,Furry Glen_1206933,train
burst_4,Furry Glen,1206934,Eating,Active,Furry Glen_1206934,train
burst_4,Furry Glen,1206935,Eating,Active,Furry Glen_1206935,test
burst_4,Furry Glen,1206936,Resting,Inactive,Furry Glen_1206936,train
burst_4,Furry Glen,1206937,Eating,Active,Furry Glen_1206937,test
burst_4,Furry Glen,1206938,Eating,Active,Furry Glen_1206938,train
burst_4,Furry Glen,1206939,Eating,Active,Furry Glen_1206939,test
burst_4,Furry Glen,1206940,Eating,Active,Furry Glen_1206940,train
burst_4,Furry Glen,1206941,Self-scratching,Active,Furry Glen_1206941,train
burst_4,Furry Glen,1206942,Eating,Active,Furry Glen_1206942,train
burst_4,Furry Glen,1206943,Eating,Active,Furry Glen_1206943,train
burst_4,Furry Glen,1206944,Self-scratching,Active,Furry Glen_1206944,train
burst_4,Furry Glen,1206945,Eating,Active,Furry Glen_1206945,train
burst_4,Furry Glen,1206946,Eating,Active,Furry Glen_1206946,train
