burst,Ind_ID,new_burst,attribution_merged,activity,id
burst_3,Shongololo,991971,Eating,Active,Shongololo_991971
burst_3,Shongololo,991972,Eating,Active,Shongololo_991972
burst_3,Shongololo,991973,Eating,Active,Shongololo_991973
burst_3,Shongololo,991974,Eating,Active,Shongololo_991974
burst_3,Shongololo,991975,Resting,Inactive,Shongololo_991975
burst_3,Shongololo,991976,Resting,Inactive,Shongololo_991976
burst_3,Shongololo,991977,Resting,Inactive,Shongololo_991977
burst_3,Shongololo,991978,Eating,Active,Shongololo_991978
burst_3,Shongololo,991979,Eating,Active,Shongololo_991979
burst_3,Shongololo,991980,Eating,Active,Shongololo_991980
burst_3,Shongololo,991981,Eating,Active,Shongololo_991981
burst_3,Shongololo,991982,Eating,Active,Shongololo_991982
burst_3,Shongololo,991983,Eating,Active,Shongololo_991983
burst_3,Shongololo,991984,Eating,Active,Shongololo_991984
burst_3,Shongololo,991985,Eating,Active,Shongololo_991985
burst_3,Shongololo,991986,Eating,Active,Shongololo_991986
burst_3,Shongololo,1018564,Eating,Active,Shongololo_1018564
burst_3,Shongololo,1018565,Eating,Active,Shongololo_1018565
burst_3,Shongololo,1018566,Eating,Active,Shongololo_1018566
burst_3,Shongololo,1018567,Resting,Inactive,Shongololo_1018567
burst_3,Shongololo,1018568,Resting,Inactive,Shongololo_1018568
burst_3,Shongololo,1018569,Self-scratching,Active,Shongololo_1018569
burst_3,Shongololo,1018570,Eating,Active,Shongololo_1018570
burst_3,Shongololo,1018571,Eating,Active,Shongololo_1018571
burst_3,Shongololo,1018572,Eating,Active,Shongololo_1018572
burst_3,Shongololo,1018573,Eating,Active,Shongololo_1018573
burst_3,Shongololo,1018574,Eating,Active,Shongololo_1018574
burst_3,Shongololo,1018575,Eating,Active,Shongololo_1018575
burst_3,Shongololo,1018576,Resting,Inactive,Shongololo_1018576
burst_3,Shongololo,1018577,Resting,Inactive,Shongololo_1018577
burst_3,Shongololo,1018578,Resting,Inactive,Shongololo_1018578
burst_3,Shongololo,1018579,Eating,Active,Shongololo_1018579
burst_3,Shongololo,1018580,Eating,Active,Shongololo_1018580
burst_3,Shongololo,1018581,Eating,Active,Shongololo_1018581
burst_3,Shongololo,1018621,Remove,Remove,Shongololo_1018621
burst_3,Shongololo,1018622,Running,Active,Shongololo_1018622
burst_3,Shongololo,1018623,Eating,Active,Shongololo_1018623
burst_3,Shongololo,1018624,Resting,Inactive,Shongololo_1018624
burst_3,Shongololo,1018625,Walking,Active,Shongololo_1018625
burst_3,Shongololo,1018626,Resting,Inactive,Shongololo_1018626
burst_3,Shongololo,1018627,Running,Active,Shongololo_1018627
burst_3,Shongololo,1018628,Remove,Remove,Shongololo_1018628
burst_3,Shongololo,1018629,Remove,Remove,Shongololo_1018629
burst_3,Shongololo,1018630,Eating,Active,Shongololo_1018630
burst_3,Shongololo,1018631,Eating,Active,Shongololo_1018631
burst_3,Shongololo,1018632,Eating,Active,Shongololo_1018632
burst_3,Shongololo,1018633,Eating,Active,Shongololo_1018633
burst_3,Shongololo,1018634,Eating,Active,Shongololo_1018634
burst_3,Shongololo,1018635,Eating,Active,Shongololo_1018635
burst_3,Shongololo,1018636,Walking,Active,Shongololo_1018636
burst_3,Shongololo,1018637,Walking,Active,Shongololo_1018637
burst_3,Shongololo,1018638,Eating,Active,Shongololo_1018638
burst_3,Shongololo,1018639,Eating,Active,Shongololo_1018639
burst_3,Shongololo,1018640,Eating,Active,Shongololo_1018640
burst_3,Shongololo,1018641,Eating,Active,Shongololo_1018641
burst_3,Shongololo,1018642,Eating,Active,Shongololo_1018642
burst_3,Shongololo,1018643,Eating,Active,Shongololo_1018643
burst_3,Shongololo,1018644,Eating,Active,Shongololo_1018644
burst_3,Shongololo,1018645,Eating,Active,Shongololo_1018645
burst_3,Shongololo,1018646,Eating,Active,Shongololo_1018646
burst_3,Shongololo,1018647,Eating,Active,Shongololo_1018647
burst_3,Shongololo,1018648,Eating,Active,Shongololo_1018648
burst_3,Shongololo,1018649,Eating,Active,Shongololo_1018649
burst_3,Shongololo,1018650,Eating,Active,Shongololo_1018650
burst_3,Shongololo,1018651,Eating,Active,Shongololo_1018651
burst_3,Shongololo,1018652,Eating,Active,Shongololo_1018652
burst_3,Shongololo,1018653,Eating,Active,Shongololo_1018653
burst_3,Shongololo,1018654,Walking,Active,Shongololo_1018654
burst_3,Shongololo,1018655,Resting,Inactive,Shongololo_1018655
burst_3,Shongololo,1018656,Resting,Inactive,Shongololo_1018656
burst_3,Shongololo,1018657,Eating,Active,Shongololo_1018657
burst_3,Shongololo,1018658,Eating,Active,Shongololo_1018658
burst_3,Shongololo,1018659,Eating,Active,Shongololo_1018659
burst_3,Shongololo,1018660,Eating,Active,Shongololo_1018660
burst_3,Shongololo,1018661,Eating,Active,Shongololo_1018661
burst_3,Shongololo,1018662,Eating,Active,Shongololo_1018662
burst_3,Shongololo,1018663,Resting,Inactive,Shongololo_1018663
burst_3,Shongololo,1018664,Resting,Inactive,Shongololo_1018664
burst_3,Shongololo,1018665,Resting,Inactive,Shongololo_1018665
burst_3,Umbrella,935989,Walking,Active,Umbrella_935989
burst_3,Umbrella,935990,Walking,Active,Umbrella_935990
burst_3,Umbrella,935991,Walking,Active,Umbrella_935991
burst_3,Umbrella,935992,Eating,Active,Umbrella_935992
burst_3,Umbrella,935993,Eating,Active,Umbrella_935993
burst_3,Umbrella,935994,Eating,Active,Umbrella_935994
burst_3,Umbrella,935995,Remove,Remove,Umbrella_935995
burst_3,Umbrella,935996,Remove,Remove,Umbrella_935996
burst_3,Umbrella,935997,Remove,Remove,Umbrella_935997
burst_3,Umbrella,935998,Remove,Remove,Umbrella_935998
burst_3,Umbrella,935999,Remove,Remove,Umbrella_935999
burst_3,Umbrella,936000,Remove,Remove,Umbrella_936000
burst_3,Umbrella,936001,Remove,Remove,Umbrella_936001
burst_3,Umbrella,936002,Remove,Remove,Umbrella_936002
burst_3,Umbrella,936003,Remove,Remove,Umbrella_936003
burst_3,Umbrella,936004,Remove,Remove,Umbrella_936004
burst_3,Umbrella,936005,Remove,Remove,Umbrella_936005
burst_3,Umbrella,936006,Remove,Remove,Umbrella_936006
burst_3,Umbrella,936007,Remove,Remove,Umbrella_936007
burst_3,Umbrella,936008,Remove,Remove,Umbrella_936008
burst_3,Umbrella,936009,Remove,Remove,Umbrella_936009
burst_3,Umbrella,936010,Remove,Remove,Umbrella_936010
burst_3,Umbrella,936011,Remove,Remove,Umbrella_936011
burst_3,Umbrella,936012,Remove,Remove,Umbrella_936012
burst_3,Umbrella,936013,Remove,Remove,Umbrella_936013
burst_3,Umbrella,936014,Remove,Remove,Umbrella_936014
burst_3,Umbrella,936015,Remove,Remove,Umbrella_936015
burst_3,Umbrella,936016,Remove,Remove,Umbrella_936016
burst_3,Umbrella,936017,Remove,Remove,Umbrella_936017
burst_3,Umbrella,936018,Remove,Remove,Umbrella_936018
burst_3,Vry,161215,Remove,Remove,Vry_161215
burst_3,Vry,161216,Remove,Remove,Vry_161216
burst_3,Vry,161217,Resting,Inactive,Vry_161217
burst_3,Vry,161218,Resting,Inactive,Vry_161218
burst_3,Vry,161219,Resting,Inactive,Vry_161219
burst_3,Vry,161220,Resting,Inactive,Vry_161220
burst_3,Vry,161221,Resting,Inactive,Vry_161221
burst_3,Vry,161222,Resting,Inactive,Vry_161222
burst_3,Vry,161223,Resting,Inactive,Vry_161223
burst_3,Vry,161224,Resting,Inactive,Vry_161224
burst_3,Vry,161225,Resting,Inactive,Vry_161225
burst_3,Vry,161226,Remove,Remove,Vry_161226
burst_3,Vry,161227,Remove,Remove,Vry_161227
burst_3,Vry,161228,Remove,Remove,Vry_161228
burst_3,Vry,161229,Remove,Remove,Vry_161229
burst_3,Vry,161230,Resting,Inactive,Vry_161230
burst_3,Vry,161231,Resting,Inactive,Vry_161231
burst_3,Vry,161232,Resting,Inactive,Vry_161232
burst_3,Vry,161233,Resting,Inactive,Vry_161233
burst_3,Vry,161234,Resting,Inactive,Vry_161234
burst_3,Vry,161235,Resting,Inactive,Vry_161235
burst_3,Vry,161236,Resting,Inactive,Vry_161236
burst_3,Vry,161237,Resting,Inactive,Vry_161237
burst_3,Vry,161238,Resting,Inactive,Vry_161238
burst_3,Vry,161239,Resting,Inactive,Vry_161239
burst_3,Vry,161240,Resting,Inactive,Vry_161240
burst_3,Vry,161241,Resting,Inactive,Vry_161241
burst_3,Vry,161242,Resting,Inactive,Vry_161242
burst_3,Vry,161243,Resting,Inactive,Vry_161243
burst_3,Vry,161244,Resting,Inactive,Vry_161244
burst_3,Vry,885052,Walking,Active,Vry_885052
burst_3,Vry,885053,Walking,Active,Vry_885053
burst_3,Vry,885054,Walking,Active,Vry_885054
burst_3,Vry,885055,Resting,Inactive,Vry_885055
burst_3,Vry,885056,Walking,Active,Vry_885056
burst_3,Vry,885057,Walking,Active,Vry_885057
burst_3,Vry,885058,Grooming receiver,Inactive,Vry_885058
burst_3,Vry,885059,Resting,Inactive,Vry_885059
burst_3,Vry,885060,Grooming actor,Active,Vry_885060
burst_3,Vry,885061,Grooming actor,Active,Vry_885061
burst_3,Vry,885062,Grooming actor,Active,Vry_885062
burst_3,Vry,885063,Grooming actor,Active,Vry_885063
burst_3,Vry,885064,Resting,Inactive,Vry_885064
burst_3,Vry,885065,Resting,Inactive,Vry_885065
burst_3,Vry,885066,Resting,Inactive,Vry_885066
burst_3,Vry,885067,Grooming actor,Active,Vry_885067
burst_3,Vry,885068,Grooming actor,Active,Vry_885068
burst_3,Vry,885069,Grooming actor,Active,Vry_885069
burst_3,Vry,885070,Remove,Remove,Vry_885070
burst_3,Vry,885071,Remove,Remove,Vry_885071
burst_3,Vry,885072,Remove,Remove,Vry_885072
burst_3,Vry,897043,Grooming actor,Active,Vry_897043
burst_3,Vry,897044,Grooming actor,Active,Vry_897044
burst_3,Vry,897045,Grooming actor,Active,Vry_897045
burst_3,Vry,897046,Grooming actor,Active,Vry_897046
burst_3,Vry,897047,Grooming actor,Active,Vry_897047
burst_3,Vry,897048,Grooming actor,Active,Vry_897048
burst_3,Vry,897049,Grooming actor,Active,Vry_897049
burst_3,Vry,897050,Resting,Inactive,Vry_897050
burst_3,Vry,897051,Walking,Active,Vry_897051
burst_3,Vry,897052,Remove,Remove,Vry_897052
burst_3,Vry,897053,Remove,Remove,Vry_897053
burst_3,Vry,897054,Remove,Remove,Vry_897054
burst_3,Vry,897055,Grooming actor,Active,Vry_897055
burst_3,Vry,897056,Grooming actor,Active,Vry_897056
burst_3,Vry,897057,Grooming actor,Active,Vry_897057
burst_3,Vry,902542,Remove,Remove,Vry_902542
burst_3,Vry,902543,Resting,Inactive,Vry_902543
burst_3,Vry,902544,Grooming actor,Active,Vry_902544
burst_3,Vry,945994,Grooming actor,Active,Vry_945994
burst_3,Vry,945995,Grooming receiver,Inactive,Vry_945995
burst_3,Vry,945996,Grooming receiver,Inactive,Vry_945996
burst_3,Vry,945997,Remove,Remove,Vry_945997
burst_3,Vry,945998,Remove,Remove,Vry_945998
burst_3,Vry,945999,Remove,Remove,Vry_945999
burst_3,Vry,946000,Remove,Remove,Vry_946000
burst_3,Vry,946001,Remove,Remove,Vry_946001
burst_3,Vry,946002,Remove,Remove,Vry_946002
burst_3,Vry,946003,Remove,Remove,Vry_946003
burst_3,Vry,946004,Remove,Remove,Vry_946004
burst_3,Vry,946005,Remove,Remove,Vry_946005
burst_3,Vry,946006,Remove,Remove,Vry_946006
burst_3,Vry,946007,Remove,Remove,Vry_946007
burst_3,Vry,946008,Remove,Remove,Vry_946008
burst_3,Vry,946009,Remove,Remove,Vry_946009
burst_3,Vry,946010,Remove,Remove,Vry_946010
burst_3,Vry,946011,Remove,Remove,Vry_946011
burst_3,Vry,946012,Remove,Remove,Vry_946012
burst_3,Vry,946013,Remove,Remove,Vry_946013
burst_3,Vry,946014,Remove,Remove,Vry_946014
burst_3,Vry,946015,Remove,Remove,Vry_946015
burst_3,Vry,946016,Remove,Remove,Vry_946016
burst_3,Vry,946017,Remove,Remove,Vry_946017
burst_3,Vry,946018,Remove,Remove,Vry_946018
burst_3,Vry,946019,Remove,Remove,Vry_946019
burst_3,Vry,946020,Remove,Remove,Vry_946020
burst_3,Vry,946021,Remove,Remove,Vry_946021
burst_3,Vry,946022,Remove,Remove,Vry_946022
burst_3,Vry,946023,Remove,Remove,Vry_946023
burst_3,Vry,946024,Remove,Remove,Vry_946024
burst_3,Vry,946025,Remove,Remove,Vry_946025
burst_3,Vry,946026,Remove,Remove,Vry_946026
burst_3,Vry,946027,Remove,Remove,Vry_946027
burst_3,Vry,946028,Remove,Remove,Vry_946028
burst_3,Vry,946029,Remove,Remove,Vry_946029
burst_3,Vry,946030,Remove,Remove,Vry_946030
burst_3,Vry,946031,Walking,Active,Vry_946031
burst_3,Vry,951391,Grooming actor,Active,Vry_951391
burst_3,Vry,951392,Grooming actor,Active,Vry_951392
burst_3,Vry,951393,Grooming actor,Active,Vry_951393
burst_3,Vulkaan,238147,Eating,Active,Vulkaan_238147
burst_3,Vulkaan,238148,Resting,Inactive,Vulkaan_238148
burst_3,Vulkaan,238149,Eating,Active,Vulkaan_238149
burst_3,Vulkaan,238150,Eating,Active,Vulkaan_238150
burst_3,Vulkaan,238151,Eating,Active,Vulkaan_238151
burst_3,Vulkaan,238152,Self-scratching,Active,Vulkaan_238152
burst_3,Vulkaan,238153,Resting,Inactive,Vulkaan_238153
burst_3,Vulkaan,238154,Resting,Inactive,Vulkaan_238154
burst_3,Vulkaan,238155,Resting,Inactive,Vulkaan_238155
burst_3,Vulkaan,238156,Remove,Remove,Vulkaan_238156
burst_3,Vulkaan,238157,Remove,Remove,Vulkaan_238157
burst_3,Vulkaan,238158,Running,Active,Vulkaan_238158
burst_3,Vulkaan,238159,Remove,Remove,Vulkaan_238159
burst_3,Vulkaan,238160,Remove,Remove,Vulkaan_238160
burst_3,Vulkaan,238161,Self-scratching,Active,Vulkaan_238161
burst_3,Vulkaan,238165,Walking,Active,Vulkaan_238165
burst_3,Vulkaan,238171,Resting,Inactive,Vulkaan_238171
burst_3,Vulkaan,238172,Resting,Inactive,Vulkaan_238172
burst_3,Vulkaan,238173,Resting,Inactive,Vulkaan_238173
burst_3,Vulkaan,238174,Resting,Inactive,Vulkaan_238174
burst_3,Vulkaan,238175,Resting,Inactive,Vulkaan_238175
burst_3,Vulkaan,238176,Resting,Inactive,Vulkaan_238176
burst_3,Vulkaan,931304,Resting,Inactive,Vulkaan_931304
burst_3,Vulkaan,931305,Resting,Inactive,Vulkaan_931305
burst_3,Vulkaan,931306,Walking,Active,Vulkaan_931306
burst_3,Vulkaan,931307,Remove,Remove,Vulkaan_931307
burst_3,Vulkaan,931308,Resting,Inactive,Vulkaan_931308
burst_3,Vulkaan,931309,Walking,Active,Vulkaan_931309
burst_3,Vulkaan,931310,Remove,Remove,Vulkaan_931310
burst_3,Vulkaan,931311,Walking,Active,Vulkaan_931311
burst_3,Vulkaan,931312,Eating,Active,Vulkaan_931312
burst_3,Vulkaan,931313,Eating,Active,Vulkaan_931313
burst_3,Vulkaan,931314,Eating,Active,Vulkaan_931314
burst_3,Vulkaan,931315,Resting,Inactive,Vulkaan_931315
burst_3,Vulkaan,931316,Resting,Inactive,Vulkaan_931316
burst_3,Vulkaan,931317,Resting,Inactive,Vulkaan_931317
burst_3,Vulkaan,931318,Walking,Active,Vulkaan_931318
burst_3,Vulkaan,931319,Walking,Active,Vulkaan_931319
burst_3,Vulkaan,931320,Remove,Remove,Vulkaan_931320
burst_3,Vulkaan,931321,Resting,Inactive,Vulkaan_931321
burst_3,Vulkaan,931322,Resting,Inactive,Vulkaan_931322
burst_3,Vulkaan,931323,Self-scratching,Active,Vulkaan_931323
burst_3,Vulkaan,931324,Resting,Inactive,Vulkaan_931324
burst_3,Vulkaan,931325,Resting,Inactive,Vulkaan_931325
burst_3,Vulkaan,931326,Remove,Remove,Vulkaan_931326
burst_3,Vulkaan,931327,Resting,Inactive,Vulkaan_931327
burst_3,Vulkaan,931328,Remove,Remove,Vulkaan_931328
burst_3,Vulkaan,931329,Walking,Active,Vulkaan_931329
burst_3,Vulkaan,931330,Self-scratching,Active,Vulkaan_931330
burst_3,Vulkaan,931331,Resting,Inactive,Vulkaan_931331
burst_3,Vulkaan,931332,Walking,Active,Vulkaan_931332
burst_3,Vulkaan,931333,Remove,Remove,Vulkaan_931333
burst_3,Vulkaan,931334,Walking,Active,Vulkaan_931334
burst_3,Vulkaan,931335,Walking,Active,Vulkaan_931335
burst_3,Vulkaan,931336,Remove,Remove,Vulkaan_931336
burst_3,Vulkaan,931337,Remove,Remove,Vulkaan_931337
burst_3,Vulkaan,931338,Remove,Remove,Vulkaan_931338
burst_3,Vulkaan,931339,Eating,Active,Vulkaan_931339
burst_3,Vulkaan,931340,Eating,Active,Vulkaan_931340
burst_3,Vulkaan,931341,Eating,Active,Vulkaan_931341
burst_3,Vulkaan,931342,Resting,Inactive,Vulkaan_931342
burst_3,Vulkaan,931343,Resting,Inactive,Vulkaan_931343
burst_3,Vulkaan,931344,Remove,Remove,Vulkaan_931344
burst_3,Vulkaan,931345,Walking,Active,Vulkaan_931345
burst_3,Vulkaan,931346,Walking,Active,Vulkaan_931346
burst_3,Vulkaan,931347,Remove,Remove,Vulkaan_931347
burst_3,Vulkaan,931348,Self-scratching,Active,Vulkaan_931348
burst_3,Vulkaan,931349,Resting,Inactive,Vulkaan_931349
burst_3,Vulkaan,931350,Resting,Inactive,Vulkaan_931350
burst_3,Vulkaan,931351,Self-scratching,Active,Vulkaan_931351
burst_3,Vulkaan,931352,Remove,Remove,Vulkaan_931352
burst_3,Vulkaan,931353,Remove,Remove,Vulkaan_931353
burst_3,Vulkaan,931354,Self-scratching,Active,Vulkaan_931354
burst_3,Vulkaan,931355,Resting,Inactive,Vulkaan_931355
burst_3,Vulkaan,931356,Resting,Inactive,Vulkaan_931356
burst_3,Vulkaan,931357,Remove,Remove,Vulkaan_931357
burst_3,Vulkaan,931358,Remove,Remove,Vulkaan_931358
burst_3,Vulkaan,931359,Resting,Inactive,Vulkaan_931359
burst_3,Vulkaan,931360,Remove,Remove,Vulkaan_931360
burst_3,Vulkaan,931361,Remove,Remove,Vulkaan_931361
burst_3,Vulkaan,931362,Remove,Remove,Vulkaan_931362
burst_3,Vulkaan,931363,Remove,Remove,Vulkaan_931363
burst_3,Vulkaan,931364,Remove,Remove,Vulkaan_931364
burst_3,Vulkaan,983248,Walking,Active,Vulkaan_983248
burst_3,Vulkaan,983249,Remove,Remove,Vulkaan_983249
burst_3,Vulkaan,983250,Remove,Remove,Vulkaan_983250
burst_3,Vulkaan,983251,Remove,Remove,Vulkaan_983251
burst_3,Vulkaan,983252,Remove,Remove,Vulkaan_983252
burst_3,Vulkaan,983253,Remove,Remove,Vulkaan_983253
burst_3,Vulkaan,983254,Remove,Remove,Vulkaan_983254
burst_3,Vulkaan,983255,Remove,Remove,Vulkaan_983255
burst_3,Vulkaan,983256,Remove,Remove,Vulkaan_983256
burst_3,Vulkaan,983257,Remove,Remove,Vulkaan_983257
burst_3,Vulkaan,983258,Remove,Remove,Vulkaan_983258
burst_3,Vulkaan,983259,Remove,Remove,Vulkaan_983259
burst_3,Vulkaan,983260,Remove,Remove,Vulkaan_983260
burst_3,Vulkaan,983261,Remove,Remove,Vulkaan_983261
burst_3,Vulkaan,983262,Remove,Remove,Vulkaan_983262
burst_3,Vulkaan,983263,Remove,Remove,Vulkaan_983263
burst_3,Vulkaan,983264,Remove,Remove,Vulkaan_983264
burst_3,Vulkaan,983265,Remove,Remove,Vulkaan_983265
burst_3,Vulkaan,983266,Remove,Remove,Vulkaan_983266
burst_3,Vulkaan,983267,Remove,Remove,Vulkaan_983267
burst_3,Vulkaan,983268,Remove,Remove,Vulkaan_983268
burst_3,Vulkaan,983269,Resting,Inactive,Vulkaan_983269
burst_3,Vulkaan,1011889,Eating,Active,Vulkaan_1011889
burst_3,Vulkaan,1011890,Eating,Active,Vulkaan_1011890
burst_3,Vulkaan,1011891,Eating,Active,Vulkaan_1011891
burst_3,Vulkaan,1011892,Eating,Active,Vulkaan_1011892
burst_3,Vulkaan,1011893,Eating,Active,Vulkaan_1011893
burst_3,Vulkaan,1011894,Eating,Active,Vulkaan_1011894
burst_3,Vulkaan,1011895,Eating,Active,Vulkaan_1011895
burst_3,Vulkaan,1011896,Eating,Active,Vulkaan_1011896
burst_3,Vulkaan,1011897,Eating,Active,Vulkaan_1011897
burst_3,Vulkaan,1011898,Walking,Active,Vulkaan_1011898
burst_3,Vulkaan,1011899,Walking,Active,Vulkaan_1011899
burst_3,Vulkaan,1011900,Walking,Active,Vulkaan_1011900
burst_3,Vulkaan,1011901,Remove,Remove,Vulkaan_1011901
burst_3,Vulkaan,1011902,Remove,Remove,Vulkaan_1011902
burst_3,Vulkaan,1011903,Walking,Active,Vulkaan_1011903
burst_3,Vulkaan,1011904,Walking,Active,Vulkaan_1011904
burst_3,Vulkaan,1011905,Walking,Active,Vulkaan_1011905
burst_3,Vulkaan,1011906,Resting,Inactive,Vulkaan_1011906
burst_3,Vulkaan,1011907,Resting,Inactive,Vulkaan_1011907
